state,year,month,deaths
DC,2016,December,147.0
DC,2017,January,159.0
DC,2017,February,176.0
DC,2017,March,192.0
DC,2017,April,205.0
DC,2017,May,211.0
DC,2017,June,216.0
DC,2017,July,217.0
DC,2017,August,222.0
DC,2017,September,219.0
DC,2017,October,213.0
DC,2017,November,195.0
DE,2015,January,8485.0
DE,2015,February,8561.0
DE,2015,March,8551.0
DE,2015,April,8580.0
DE,2015,May,8583.0
DE,2015,June,8577.0
DE,2015,July,8642.0
DE,2015,August,8648.0
DE,2015,September,8686.0
DE,2015,October,8661.0
DE,2015,November,8666.0
DE,2015,December,8591.0
DE,2016,January,8485.0
DE,2016,February,8473.0
DE,2016,March,8555.0
DE,2016,April,8530.0
DE,2016,May,8553.0
DE,2016,June,8571.0
DE,2016,July,8609.0
DE,2016,August,8666.0
DE,2016,September,8740.0
DE,2016,October,8809.0
DE,2016,November,8889.0
DE,2016,December,8980.0
DE,2017,January,9058.0
DE,2017,February,9085.0
DE,2017,March,9099.0
DE,2017,April,9150.0
DE,2017,May,9119.0
DE,2017,June,9098.0
DE,2017,July,9111.0
FL,2015,January,189170.0
DE,2017,August,9092.0
DE,2017,September,9050.0
DE,2017,October,9022.0
DE,2017,November,9053.0
DE,2015,January,210.0
DE,2015,February,208.0
DE,2015,March,208.0
DE,2015,April,200.0
DE,2015,May,195.0
DE,2015,June,199.0
DE,2015,July,202.0
DE,2015,August,192.0
DE,2015,September,201.0
DE,2015,October,187.0
DE,2015,November,194.0
DE,2015,December,195.0
DE,2016,January,181.0
DE,2016,February,189.0
DE,2016,March,188.0
DE,2016,April,199.0
DE,2016,May,216.0
DE,2016,June,221.0
DE,2016,July,233.0
DE,2016,August,245.0
DE,2016,September,245.0
DE,2016,October,254.0
DE,2016,November,268.0
DE,2016,December,285.0
DE,2017,January,310.0
DE,2017,February,309.0
DE,2017,March,312.0
DE,2017,April,313.0
DE,2017,May,310.0
DE,2017,June,313.0
DE,2017,July,320.0
DE,2017,August,326.0
DE,2017,September,329.0
DE,2017,October,338.0
DE,2017,November,345.0
FL,2015,February,190591.0
FL,2015,March,191745.0
FL,2015,April,192268.0
FL,2015,May,193067.0
FL,2015,June,193387.0
FL,2015,July,193875.0
FL,2015,August,194364.0
FL,2015,September,195097.0
FL,2015,October,195599.0
FL,2015,November,195311.0
FL,2015,December,194297.0
FL,2016,January,193810.0
FL,2016,February,194386.0
FL,2016,March,195215.0
FL,2016,April,195883.0
FL,2016,May,196050.0
FL,2016,June,196273.0
FL,2016,July,196733.0
FL,2016,August,197300.0
FL,2016,September,197602.0
FL,2016,October,198220.0
FL,2016,November,199256.0
FL,2016,December,199964.0
FL,2017,January,200885.0
FL,2017,February,200710.0
FL,2017,March,200882.0
FL,2017,April,201342.0
FL,2017,May,201707.0
FL,2017,June,202315.0
FL,2017,July,202401.0
FL,2017,August,202942.0
FL,2017,September,203978.0
FL,2017,October,204664.0
FL,2017,November,205027.0
FL,2015,January,2755.0
FL,2015,February,2824.0
FL,2015,March,2862.0
FL,2015,April,2886.0
FL,2015,May,2958.0
FL,2015,June,2983.0
FL,2015,July,3117.0
FL,2015,August,3204.0
FL,2015,September,3270.0
FL,2015,October,3341.0
FL,2015,November,3340.0
FL,2015,December,3352.0
FL,2016,January,3324.0
FL,2016,February,3401.0
FL,2016,March,3596.0
FL,2016,April,3703.0
FL,2016,May,3759.0
FL,2016,June,3843.0
FL,2016,July,3973.0
FL,2016,August,4091.0
FL,2016,September,4279.0
FL,2016,October,4579.0
FL,2016,November,4836.0
FL,2016,December,4996.0
FL,2017,January,5180.0
FL,2017,February,5231.0
FL,2017,March,5287.0
FL,2017,April,5386.0
FL,2017,May,5535.0
FL,2017,June,5675.0
FL,2017,July,5601.0
FL,2017,August,5624.0
FL,2017,September,5586.0
FL,2017,October,5467.0
FL,2017,November,5401.0
GA,2015,January,77687.0
GA,2015,February,78215.0
GA,2015,March,78805.0
GA,2015,April,79111.0
GA,2015,May,79186.0
GA,2015,June,79559.0
GA,2015,July,79994.0
GA,2015,August,80081.0
GA,2015,September,80392.0
GA,2015,October,80715.0
GA,2015,November,80919.0
GA,2015,December,80541.0
GA,2016,January,80247.0
GA,2016,February,80280.0
GA,2016,March,80292.0
GA,2016,April,80405.0
GA,2016,May,80430.0
GA,2016,June,80535.0
GA,2016,July,80602.0
GA,2016,August,81003.0
GA,2016,September,81280.0
GA,2016,October,81277.0
GA,2016,November,81392.0
GA,2016,December,81783.0
GA,2017,January,82148.0
GA,2017,February,82141.0
GA,2017,March,82431.0
GA,2017,April,82580.0
GA,2017,May,82805.0
GA,2017,June,82939.0
GA,2017,July,83076.0
GA,2017,August,83106.0
GA,2017,September,83175.0
GA,2017,October,83559.0
GA,2017,November,83624.0
GA,2015,January,1206.0
GA,2015,February,1235.0
GA,2015,March,1257.0
GA,2015,April,1270.0
GA,2015,May,1289.0
GA,2015,June,1311.0
GA,2015,July,1330.0
GA,2015,August,1327.0
GA,2015,September,1314.0
GA,2015,October,1337.0
GA,2015,November,1315.0
GA,2015,December,1308.0
GA,2016,January,1299.0
GA,2016,February,1277.0
GA,2016,March,1278.0
GA,2016,April,1291.0
GA,2016,May,1268.0
GA,2016,June,1279.0
GA,2016,July,1270.0
GA,2016,August,1275.0
GA,2016,September,1289.0
GA,2016,October,1298.0
GA,2016,November,1344.0
GA,2016,December,1370.0
GA,2017,January,1399.0
GA,2017,February,1418.0
GA,2017,March,1436.0
GA,2017,April,1467.0
GA,2017,May,1484.0
GA,2017,June,1485.0
GA,2017,July,1493.0
GA,2017,August,1501.0
GA,2017,September,1499.0
GA,2017,October,1520.0
GA,2017,November,1506.0
HI,2015,January,11026.0
HI,2015,February,11076.0
HI,2015,March,11073.0
HI,2015,April,11031.0
HI,2015,May,11063.0
HI,2015,June,11100.0
HI,2015,July,11111.0
HI,2015,August,11116.0
HI,2015,September,11154.0
HI,2015,October,11187.0
HI,2015,November,11203.0
HI,2015,December,11208.0
HI,2016,January,11070.0
HI,2016,February,11065.0
HI,2016,March,11067.0
HI,2016,April,11057.0
HI,2016,May,10969.0
HI,2016,June,10901.0
HI,2016,July,10896.0
HI,2016,August,10892.0
HI,2016,September,10824.0
HI,2016,October,10870.0
HI,2016,November,10939.0
HI,2016,December,11041.0
HI,2017,January,11142.0
HI,2017,February,11113.0
HI,2017,March,11138.0
HI,2017,April,11207.0
HI,2017,May,11308.0
HI,2017,June,11383.0
HI,2017,July,11389.0
HI,2017,August,11418.0
HI,2017,September,11440.0
HI,2017,October,11406.0
HI,2017,November,11465.0
HI,2015,January,157.0
HI,2015,February,161.0
HI,2015,March,158.0
HI,2015,April,157.0
HI,2015,May,163.0
HI,2015,June,147.0
HI,2015,July,147.0
HI,2015,August,149.0
HI,2015,September,153.0
HI,2015,October,156.0
HI,2015,November,165.0
HI,2015,December,171.0
HI,2016,January,174.0
HI,2016,February,181.0
HI,2016,March,187.0
HI,2016,April,191.0
HI,2016,May,190.0
HI,2016,June,194.0
HI,2016,July,193.0
HI,2016,August,203.0
HI,2016,September,194.0
HI,2016,October,193.0
HI,2016,November,195.0
HI,2016,December,199.0
HI,2017,January,203.0
HI,2017,February,190.0
HI,2017,March,182.0
HI,2017,April,180.0
HI,2017,May,190.0
HI,2017,June,188.0
HI,2017,July,193.0
HI,2017,August,187.0
HI,2017,September,194.0
HI,2017,October,197.0
HI,2017,November,199.0
IA,2015,January,29177.0
IA,2015,February,29203.0
IA,2015,March,29380.0
IA,2015,April,29412.0
IA,2015,May,29462.0
IA,2015,June,29533.0
IA,2015,July,29649.0
IA,2015,August,29667.0
IA,2015,September,29678.0
IA,2015,October,29692.0
IA,2015,November,29599.0
IA,2015,December,29291.0
IA,2016,January,29031.0
IA,2016,February,29156.0
IA,2016,March,28911.0
IA,2016,April,28908.0
IA,2016,May,28909.0
IA,2016,June,28863.0
IA,2016,July,28746.0
IA,2016,August,28760.0
IA,2016,September,28822.0
IA,2016,October,28956.0
IA,2016,November,29018.0
IA,2016,December,29318.0
IA,2017,January,29622.0
IA,2017,February,29704.0
IA,2017,March,29946.0
IA,2017,April,30000.0
IA,2017,May,30122.0
IA,2017,June,30214.0
IA,2017,July,30211.0
IA,2017,August,30110.0
IA,2017,September,30123.0
IA,2017,October,30136.0
IA,2017,November,30221.0
IA,2015,January,274.0
IA,2015,February,274.0
IA,2015,March,272.0
IA,2015,April,265.0
IA,2015,May,277.0
IA,2015,June,289.0
IA,2015,July,298.0
IA,2015,August,296.0
IA,2015,September,311.0
IA,2015,October,307.0
IA,2015,November,308.0
IA,2015,December,300.0
IA,2016,January,303.0
IA,2016,February,304.0
IA,2016,March,309.0
IA,2016,April,316.0
IA,2016,May,318.0
IA,2016,June,310.0
IA,2016,July,304.0
IA,2016,August,309.0
IA,2016,September,306.0
IA,2016,October,313.0
IA,2016,November,319.0
IA,2016,December,314.0
IA,2017,January,325.0
IA,2017,February,330.0
IA,2017,March,330.0
IA,2017,April,320.0
IA,2017,May,323.0
IA,2017,June,333.0
IA,2017,July,335.0
IA,2017,August,339.0
IA,2017,September,335.0
IA,2017,October,339.0
IA,2017,November,341.0
ID,2015,January,12667.0
ID,2015,February,12669.0
ID,2015,March,12693.0
ID,2015,April,12753.0
ID,2015,May,12849.0
ID,2015,June,12831.0
ID,2015,July,12917.0
ID,2015,August,12836.0
ID,2015,September,12782.0
ID,2015,October,12892.0
ID,2015,November,12905.0
ID,2015,December,12987.0
ID,2016,January,12912.0
ID,2016,February,12987.0
ID,2016,March,13036.0
ID,2016,April,13093.0
ID,2016,May,13131.0
ID,2016,June,13221.0
ID,2016,July,13228.0
ID,2016,August,13283.0
ID,2016,September,13227.0
ID,2016,October,13205.0
ID,2016,November,13190.0
ID,2016,December,13297.0
ID,2017,January,13479.0
ID,2017,February,13530.0
ID,2017,March,13601.0
ID,2017,April,13619.0
ID,2017,May,13588.0
ID,2017,June,13581.0
ID,2017,July,13622.0
ID,2017,August,13657.0
ID,2017,September,13770.0
ID,2017,October,13865.0
ID,2017,November,13937.0
ID,2015,January,209.0
ID,2015,February,206.0
ID,2015,March,216.0
ID,2015,April,219.0
ID,2015,May,213.0
ID,2015,June,217.0
ID,2015,July,220.0
ID,2015,August,218.0
ID,2015,September,214.0
ID,2015,October,215.0
ID,2015,November,209.0
ID,2015,December,214.0
ID,2016,January,214.0
ID,2016,February,215.0
ID,2016,March,212.0
ID,2016,April,209.0
ID,2016,May,212.0
ID,2016,June,216.0
ID,2016,July,218.0
ID,2016,August,217.0
ID,2016,September,218.0
ID,2016,October,229.0
ID,2016,November,235.0
ID,2016,December,228.0
ID,2017,January,226.0
ID,2017,February,232.0
ID,2017,March,231.0
ID,2017,April,235.0
ID,2017,May,240.0
ID,2017,June,231.0
ID,2017,July,234.0
ID,2017,August,235.0
ID,2017,September,240.0
ID,2017,October,236.0
ID,2017,November,233.0
IL,2015,January,103054.0
IL,2015,February,103174.0
IL,2015,March,103679.0
IL,2015,April,104256.0
IL,2015,May,104525.0
IL,2015,June,104648.0
IL,2015,July,104977.0
IL,2015,August,105266.0
IL,2015,September,105207.0
IL,2015,October,105465.0
IL,2015,November,105252.0
IL,2015,December,103953.0
IL,2016,January,103132.0
IL,2016,February,103656.0
IL,2016,March,103543.0
IL,2016,April,103291.0
IL,2016,May,103228.0
IL,2016,June,103275.0
IL,2016,July,103249.0
IL,2016,August,103292.0
IL,2016,September,103368.0
IL,2016,October,103256.0
IL,2016,November,103309.0
IL,2016,December,104091.0
IL,2017,January,104762.0
IL,2017,February,104986.0
IL,2017,March,105376.0
IL,2017,April,105559.0
IL,2017,May,105625.0
IL,2017,June,105673.0
IL,2017,July,105607.0
IL,2017,August,105639.0
IL,2017,September,105969.0
IL,2017,October,105958.0
IL,2017,November,106309.0
IL,2015,January,1652.0
IL,2015,February,1657.0
IL,2015,March,1688.0
IL,2015,April,1735.0
IL,2015,May,1782.0
IL,2015,June,1766.0
IL,2015,July,1761.0
IL,2015,August,1793.0
IL,2015,September,1813.0
IL,2015,October,1847.0
IL,2015,November,1860.0
IL,2015,December,1864.0
IL,2016,January,1893.0
IL,2016,February,1958.0
IL,2016,March,2025.0
IL,2016,April,2097.0
IL,2016,May,2129.0
IL,2016,June,2213.0
IL,2016,July,2261.0
IL,2016,August,2275.0
IL,2016,September,2319.0
IL,2016,October,2297.0
IL,2016,November,2333.0
IL,2016,December,2427.0
IL,2017,January,2524.0
IL,2017,February,2553.0
IL,2017,March,2543.0
IL,2017,April,2512.0
IL,2017,May,2472.0
IL,2017,June,2461.0
IL,2017,July,2485.0
IL,2017,August,2559.0
IL,2017,September,2649.0
IL,2017,October,2712.0
IL,2017,November,2778.0
IN,2015,January,62174.0
IN,2015,February,62377.0
IN,2015,March,62886.0
IN,2015,April,63354.0
IN,2015,May,63491.0
IN,2015,June,63517.0
IN,2015,July,63570.0
IN,2015,August,63694.0
IN,2015,September,63837.0
IN,2015,October,63829.0
IN,2015,November,63655.0
IN,2015,December,63255.0
IN,2016,January,62610.0
IN,2016,February,62863.0
IN,2016,March,62968.0
IN,2016,April,62811.0
IN,2016,May,62632.0
IN,2016,June,62648.0
IN,2016,July,62795.0
IN,2016,August,62933.0
IN,2016,September,62891.0
IN,2016,October,63185.0
IN,2016,November,63580.0
IN,2016,December,64051.0
IN,2017,January,64519.0
IN,2017,February,64805.0
IN,2017,March,65113.0
IN,2017,April,65352.0
IN,2017,May,65591.0
IN,2017,June,65901.0
IN,2017,July,65946.0
IN,2017,August,65950.0
IN,2017,September,66103.0
IN,2017,October,66068.0
IN,2017,November,66049.0
IN,2015,January,1162.0
IN,2015,February,1151.0
IN,2015,March,1193.0
IN,2015,April,1208.0
IN,2015,May,1203.0
IN,2015,June,1217.0
IN,2015,July,1207.0
IN,2015,August,1221.0
IN,2015,September,1210.0
IN,2015,October,1205.0
IN,2015,November,1218.0
IN,2015,December,1232.0
IN,2016,January,1228.0
IN,2016,February,1259.0
IN,2016,March,1264.0
IN,2016,April,1285.0
IN,2016,May,1321.0
IN,2016,June,1354.0
IN,2016,July,1383.0
IN,2016,August,1421.0
IN,2016,September,1434.0
IN,2016,October,1441.0
IN,2016,November,1469.0
IN,2016,December,1506.0
IN,2017,January,1576.0
IN,2017,February,1629.0
IN,2017,March,1664.0
IN,2017,April,1700.0
KY,2015,March,45453.0
IN,2017,May,1720.0
IN,2017,June,1719.0
IN,2017,July,1776.0
IN,2017,August,1761.0
IN,2017,September,1801.0
IN,2017,October,1841.0
IN,2017,November,1858.0
KS,2015,January,25208.0
KS,2015,February,25320.0
KS,2015,March,25392.0
KS,2015,April,25392.0
KS,2015,May,25456.0
KS,2015,June,25657.0
KS,2015,July,25803.0
KS,2015,August,25885.0
KS,2015,September,25920.0
KS,2015,October,26017.0
KS,2015,November,25935.0
KS,2015,December,25863.0
KS,2016,January,25598.0
KS,2016,February,25507.0
KS,2016,March,25415.0
KS,2016,April,25463.0
KS,2016,May,25400.0
KS,2016,June,25353.0
KS,2016,July,25292.0
KS,2016,August,25308.0
KS,2016,September,25223.0
KS,2016,October,25174.0
KS,2016,November,25296.0
KS,2016,December,25489.0
KS,2017,January,25719.0
KS,2017,February,25935.0
KS,2017,March,26132.0
KS,2017,April,26136.0
KS,2017,May,26153.0
KS,2017,June,26081.0
KS,2017,July,26135.0
KS,2017,August,26013.0
KS,2017,September,26086.0
KY,2015,April,45635.0
KS,2017,October,26141.0
KS,2017,November,26134.0
KS,2015,January,312.0
KS,2015,February,308.0
KS,2015,March,323.0
KS,2015,April,332.0
KS,2015,May,337.0
KS,2015,June,330.0
KS,2015,July,328.0
KS,2015,August,337.0
KS,2015,September,334.0
KS,2015,October,334.0
KS,2015,November,328.0
KS,2015,December,323.0
KS,2016,January,313.0
KS,2016,February,317.0
KS,2016,March,313.0
KS,2016,April,312.0
KS,2016,May,305.0
KS,2016,June,319.0
KS,2016,July,320.0
KS,2016,August,320.0
KS,2016,September,315.0
KS,2016,October,312.0
KS,2016,November,315.0
KS,2016,December,313.0
KS,2017,January,326.0
KS,2017,February,323.0
KS,2017,March,322.0
KS,2017,April,316.0
KS,2017,May,316.0
KS,2017,June,300.0
KS,2017,July,309.0
KS,2017,August,296.0
KS,2017,September,302.0
KS,2017,October,315.0
KS,2017,November,311.0
KY,2015,January,44911.0
KY,2015,February,45331.0
KY,2015,May,45852.0
KY,2015,June,45839.0
KY,2015,July,45917.0
KY,2015,August,45990.0
KY,2015,September,46169.0
KY,2015,October,46372.0
KY,2015,November,46396.0
KY,2015,December,46195.0
KY,2016,January,45819.0
KY,2016,February,45854.0
KY,2016,March,46039.0
KY,2016,April,46307.0
KY,2016,May,46269.0
KY,2016,June,46456.0
KY,2016,July,46593.0
KY,2016,August,46769.0
KY,2016,September,47052.0
KY,2016,October,47070.0
KY,2016,November,47283.0
KY,2016,December,47606.0
KY,2017,January,47839.0
KY,2017,February,47924.0
KY,2017,March,48018.0
KY,2017,April,48044.0
KY,2017,May,48134.0
KY,2017,June,48251.0
KY,2017,July,48224.0
KY,2017,August,48140.0
KY,2017,September,48006.0
KY,2017,October,47958.0
KY,2017,November,47833.0
KY,2015,January,1101.0
KY,2015,February,1121.0
KY,2015,March,1152.0
KY,2015,April,1172.0
KY,2015,May,1185.0
KY,2015,June,1198.0
KY,2015,July,1211.0
KY,2015,August,1208.0
KY,2015,September,1233.0
KY,2015,October,1217.0
KY,2015,November,1240.0
KY,2015,December,1248.0
KY,2016,January,1253.0
KY,2016,February,1228.0
KY,2016,March,1253.0
KY,2016,April,1291.0
KY,2016,May,1320.0
KY,2016,June,1371.0
KY,2016,July,1376.0
KY,2016,August,1404.0
KY,2016,September,1411.0
KY,2016,October,1416.0
KY,2016,November,1395.0
KY,2016,December,1437.0
KY,2017,January,1480.0
KY,2017,February,1545.0
KY,2017,March,1552.0
KY,2017,April,1580.0
KY,2017,May,1583.0
KY,2017,June,1564.0
KY,2017,July,1568.0
KY,2017,August,1575.0
KY,2017,September,1566.0
KY,2017,October,1564.0
KY,2017,November,1594.0
LA,2015,January,44100.0
LA,2015,February,44150.0
LA,2015,March,44301.0
LA,2015,April,44230.0
LA,2015,May,44154.0
LA,2015,June,44191.0
LA,2015,July,44204.0
LA,2015,August,44240.0
LA,2015,September,44371.0
LA,2015,October,44348.0
LA,2015,November,44169.0
LA,2015,December,43914.0
LA,2016,January,43495.0
LA,2016,February,43428.0
LA,2016,March,43445.0
LA,2016,April,43610.0
LA,2016,May,43743.0
LA,2016,June,43768.0
LA,2016,July,43742.0
LA,2016,August,43939.0
LA,2016,September,44033.0
LA,2016,October,44225.0
LA,2016,November,44340.0
LA,2016,December,44411.0
LA,2017,January,44581.0
LA,2017,February,44601.0
LA,2017,March,44777.0
LA,2017,April,44848.0
LA,2017,May,44925.0
LA,2017,June,44989.0
LA,2017,July,45009.0
LA,2017,August,45054.0
LA,2017,September,45043.0
LA,2017,October,45093.0
LA,2017,November,45359.0
LA,2015,January,782.0
LA,2015,February,785.0
LA,2015,March,784.0
LA,2015,April,796.0
LA,2015,May,803.0
LA,2015,June,802.0
LA,2015,July,825.0
LA,2015,August,823.0
LA,2015,September,838.0
LA,2015,October,834.0
LA,2015,November,853.0
LA,2015,December,875.0
LA,2016,January,890.0
LA,2016,February,901.0
LA,2016,March,894.0
LA,2016,April,893.0
LA,2016,May,899.0
LA,2016,June,941.0
LA,2016,July,962.0
LA,2016,August,979.0
LA,2016,September,997.0
LA,2016,October,1021.0
LA,2016,November,1012.0
LA,2016,December,1004.0
LA,2017,January,1016.0
LA,2017,February,1011.0
LA,2017,March,1021.0
LA,2017,April,1037.0
LA,2017,May,1031.0
LA,2017,June,1017.0
LA,2017,July,1008.0
LA,2017,August,1021.0
LA,2017,September,1015.0
LA,2017,October,1016.0
LA,2017,November,1061.0
MA,2015,January,57044.0
MA,2015,February,57676.0
MA,2015,March,58056.0
MA,2015,April,58197.0
MA,2015,May,58356.0
MA,2015,June,58523.0
MA,2015,July,58729.0
MA,2015,August,58790.0
MA,2015,September,58924.0
MA,2015,October,59151.0
MA,2015,November,59104.0
MA,2015,December,58761.0
MA,2016,January,57874.0
MA,2016,February,57469.0
MA,2016,March,57250.0
MA,2016,April,57077.0
MA,2016,May,56934.0
MA,2016,June,56937.0
MA,2016,July,56793.0
MA,2016,August,56981.0
MA,2016,September,57129.0
MA,2016,October,57073.0
MA,2016,November,57362.0
MA,2016,December,57861.0
MA,2017,January,58454.0
MA,2017,February,58797.0
MA,2017,March,58965.0
MA,2017,April,59087.0
MA,2017,May,59071.0
MA,2017,June,59165.0
MA,2017,July,59433.0
MA,2017,August,59587.0
MA,2017,September,59533.0
MA,2017,October,59621.0
MA,2017,November,59555.0
MA,2015,January,1296.0
MA,2015,February,1288.0
MA,2015,March,1331.0
MA,2015,April,1376.0
MA,2015,May,1395.0
MA,2015,June,1408.0
MA,2015,July,1453.0
MA,2015,August,1494.0
MA,2015,September,1549.0
MA,2015,October,1623.0
MA,2015,November,1702.0
MA,2015,December,1723.0
MA,2016,January,1738.0
MA,2016,February,1788.0
MA,2016,March,1812.0
MA,2016,April,1889.0
MA,2016,May,1932.0
MA,2016,June,2001.0
MA,2016,July,2073.0
MA,2016,August,2089.0
MA,2016,September,2131.0
MA,2016,October,2143.0
MA,2016,November,2157.0
MA,2016,December,2198.0
MA,2017,January,2224.0
MA,2017,February,2206.0
MA,2017,March,2203.0
MA,2017,April,2168.0
MA,2017,May,2140.0
MA,2017,June,2101.0
MA,2017,July,2074.0
MA,2017,August,2098.0
MA,2017,September,2098.0
MA,2017,October,2082.0
MA,2017,November,2091.0
MD,2015,January,109.0
MD,2015,February,117.0
MD,2015,March,119.0
MD,2015,April,119.0
MD,2015,May,121.0
MD,2015,June,122.0
MD,2015,July,131.0
MD,2015,August,139.0
MD,2015,September,144.0
MD,2015,October,150.0
MD,2015,November,143.0
MD,2015,December,145.0
MD,2016,January,154.0
MD,2016,February,164.0
MD,2016,March,171.0
MD,2016,April,179.0
MD,2016,May,199.0
MD,2016,June,221.0
MD,2016,July,237.0
MD,2016,August,243.0
MD,2016,September,259.0
MD,2016,October,275.0
MD,2016,November,298.0
MD,2016,December,316.0
MD,2017,January,329.0
MD,2017,February,335.0
MD,2017,March,346.0
MD,2017,April,380.0
MD,2017,May,388.0
MD,2017,June,404.0
MD,2015,January,150.0
MD,2017,July,410.0
MD,2017,August,434.0
MD,2017,September,458.0
MD,2017,October,473.0
MD,2017,November,496.0
MD,2015,January,327.0
MD,2015,February,336.0
MD,2015,March,335.0
MD,2015,April,329.0
MD,2015,May,337.0
MD,2015,June,331.0
MD,2015,July,342.0
MD,2015,August,363.0
MD,2015,September,381.0
MD,2015,October,390.0
MD,2015,November,396.0
MD,2015,December,422.0
MD,2016,January,418.0
MD,2016,February,421.0
MD,2016,March,433.0
MD,2016,April,468.0
MD,2016,May,506.0
MD,2016,June,560.0
MD,2016,July,596.0
MD,2016,August,604.0
MD,2016,September,609.0
MD,2016,October,626.0
MD,2016,November,633.0
MD,2016,December,656.0
MD,2017,January,679.0
MD,2017,February,688.0
MD,2017,March,692.0
MD,2017,April,683.0
MD,2017,May,646.0
MD,2017,June,613.0
MD,2017,July,582.0
MD,2017,August,574.0
MD,2017,September,572.0
MD,2017,October,556.0
MD,2017,November,543.0
MD,2015,February,161.0
MD,2015,March,163.0
MD,2015,April,171.0
