State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
PA,Pennsylvania,2017,March,Number of Drug Overdose Deaths,5089,5365,100,0.311149270927357,* Underreported due to incomplete data
PA,Pennsylvania,2017,April,Number of Drug Overdose Deaths,5201,5485,100,0.307859205723249,* Underreported due to incomplete data
PA,Pennsylvania,2017,May,Number of Drug Overdose Deaths,5362,5661,100,0.314936464673774,* Underreported due to incomplete data
PA,Pennsylvania,2017,June,Number of Drug Overdose Deaths,5481,5825,100,0.330515939750002,* Underreported due to incomplete data
PA,Pennsylvania,2017,July,Number of Drug Overdose Deaths,5542,5910,100,0.335638878776847,* Underreported due to incomplete data
PA,Pennsylvania,2017,August,Number of Drug Overdose Deaths,5660,6051,100,0.323266447272621,* Underreported due to incomplete data
PA,Pennsylvania,2017,September,Number of Drug Overdose Deaths,5659,6040,100,0.32074360149244,* Underreported due to incomplete data
PA,Pennsylvania,2017,October,Number of Drug Overdose Deaths,5596,5958,100,0.319744786848948,* Underreported due to incomplete data
PA,Pennsylvania,2017,November,Number of Drug Overdose Deaths,5523,5852,100,0.311624241008874,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Cocaine (T40.5),70,73,100,0.069231530016813,
RI,Rhode Island,2015,February,Cocaine (T40.5),69,72,100,0.039192631785224,
RI,Rhode Island,2015,March,Cocaine (T40.5),74,77,100,0.03895597974289,
RI,Rhode Island,2015,April,Cocaine (T40.5),71,74,100,0.039028197872963,
RI,Rhode Island,2015,May,Cocaine (T40.5),75,78,100,0.039070130884938,
RI,Rhode Island,2015,June,Cocaine (T40.5),80,83,100,0.029165856503986,
RI,Rhode Island,2015,July,Cocaine (T40.5),90,94,100,0.019295706705258,
RI,Rhode Island,2015,August,Cocaine (T40.5),92,96,100,0.019288263091909,
RI,Rhode Island,2015,September,Cocaine (T40.5),93,97,100,0.019204916458613,
RI,Rhode Island,2015,October,Cocaine (T40.5),90,94,100,0.019091256204658,
RI,Rhode Island,2015,November,Cocaine (T40.5),86,89,100,0.00952743902439,
RI,Rhode Island,2015,December,Cocaine (T40.5),90,94,100,0,
RI,Rhode Island,2016,January,Cocaine (T40.5),85,88,100,0,
RI,Rhode Island,2016,February,Cocaine (T40.5),93,97,100,0,
RI,Rhode Island,2016,March,Cocaine (T40.5),94,98,100,0,
RI,Rhode Island,2016,April,Cocaine (T40.5),101,105,100,0.009843488532336,
RI,Rhode Island,2016,May,Cocaine (T40.5),99,103,100,0.009870693909782,
RI,Rhode Island,2016,June,Cocaine (T40.5),100,104,100,0.029785544082605,
RI,Rhode Island,2016,July,Cocaine (T40.5),96,100,100,0.030081219292089,
RI,Rhode Island,2016,August,Cocaine (T40.5),99,103,100,0.03000900270081,
RI,Rhode Island,2016,September,Cocaine (T40.5),104,108,100,0.040060090135203,
RI,Rhode Island,2016,October,Cocaine (T40.5),107,111,100,0.050251256281407,
RI,Rhode Island,2016,November,Cocaine (T40.5),119,124,100,0.050301810865191,
RI,Rhode Island,2016,December,Cocaine (T40.5),120,125,100,0.069839369450264,
RI,Rhode Island,2017,January,Cocaine (T40.5),121,125,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Cocaine (T40.5),115,119,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Cocaine (T40.5),118,122,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Cocaine (T40.5),116,121,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Cocaine (T40.5),111,116,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Cocaine (T40.5),109,114,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Cocaine (T40.5),112,117,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Cocaine (T40.5),110,114,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Cocaine (T40.5),107,111,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Cocaine (T40.5),110,115,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Cocaine (T40.5),106,111,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Heroin (T40.1),71,72,100,0.069231530016813,
RI,Rhode Island,2015,February,Heroin (T40.1),73,74,100,0.039192631785224,
RI,Rhode Island,2015,March,Heroin (T40.1),78,79,100,0.03895597974289,
RI,Rhode Island,2015,April,Heroin (T40.1),76,77,100,0.039028197872963,
RI,Rhode Island,2015,May,Heroin (T40.1),71,72,100,0.039070130884938,
RI,Rhode Island,2015,June,Heroin (T40.1),73,74,100,0.029165856503986,
RI,Rhode Island,2015,July,Heroin (T40.1),73,74,100,0.019295706705258,
RI,Rhode Island,2015,August,Heroin (T40.1),67,68,100,0.019288263091909,
RI,Rhode Island,2015,September,Heroin (T40.1),67,68,100,0.019204916458613,
RI,Rhode Island,2015,October,Heroin (T40.1),60,61,100,0.019091256204658,
RI,Rhode Island,2015,November,Heroin (T40.1),58,59,100,0.00952743902439,
RI,Rhode Island,2015,December,Heroin (T40.1),51,52,100,0,
RI,Rhode Island,2016,January,Heroin (T40.1),47,48,100,0,
RI,Rhode Island,2016,February,Heroin (T40.1),45,46,100,0,
RI,Rhode Island,2016,March,Heroin (T40.1),41,42,100,0,
RI,Rhode Island,2016,April,Heroin (T40.1),40,41,100,0.009843488532336,
RI,Rhode Island,2016,May,Heroin (T40.1),40,41,100,0.009870693909782,
RI,Rhode Island,2016,June,Heroin (T40.1),38,39,100,0.029785544082605,
RI,Rhode Island,2016,July,Heroin (T40.1),35,36,100,0.030081219292089,
RI,Rhode Island,2016,August,Heroin (T40.1),35,36,100,0.03000900270081,
RI,Rhode Island,2016,September,Heroin (T40.1),32,33,100,0.040060090135203,
RI,Rhode Island,2016,October,Heroin (T40.1),29,30,100,0.050251256281407,
RI,Rhode Island,2016,November,Heroin (T40.1),28,29,100,0.050301810865191,
RI,Rhode Island,2016,December,Heroin (T40.1),25,26,100,0.069839369450264,
RI,Rhode Island,2017,January,Heroin (T40.1),23,24,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Heroin (T40.1),20,21,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Heroin (T40.1),19,20,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Heroin (T40.1),20,21,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Heroin (T40.1),18,19,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Heroin (T40.1),16,17,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Heroin (T40.1),14,15,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Heroin (T40.1),12,13,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Heroin (T40.1),12,13,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Heroin (T40.1),13,14,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Heroin (T40.1),11,12,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Methadone (T40.3),27,28,100,0.069231530016813,
RI,Rhode Island,2015,February,Methadone (T40.3),28,29,100,0.039192631785224,
RI,Rhode Island,2015,March,Methadone (T40.3),31,32,100,0.03895597974289,
RI,Rhode Island,2015,April,Methadone (T40.3),31,32,100,0.039028197872963,
RI,Rhode Island,2015,May,Methadone (T40.3),33,34,100,0.039070130884938,
RI,Rhode Island,2015,June,Methadone (T40.3),32,33,100,0.029165856503986,
RI,Rhode Island,2015,July,Methadone (T40.3),30,31,100,0.019295706705258,
RI,Rhode Island,2015,August,Methadone (T40.3),31,32,100,0.019288263091909,
RI,Rhode Island,2015,September,Methadone (T40.3),34,35,100,0.019204916458613,
RI,Rhode Island,2015,October,Methadone (T40.3),35,36,100,0.019091256204658,
RI,Rhode Island,2015,November,Methadone (T40.3),36,37,100,0.00952743902439,
RI,Rhode Island,2015,December,Methadone (T40.3),31,31,100,0,
RI,Rhode Island,2016,January,Methadone (T40.3),30,30,100,0,
RI,Rhode Island,2016,February,Methadone (T40.3),30,30,100,0,
RI,Rhode Island,2016,March,Methadone (T40.3),26,26,100,0,
RI,Rhode Island,2016,April,Methadone (T40.3),26,27,100,0.009843488532336,
RI,Rhode Island,2016,May,Methadone (T40.3),27,28,100,0.009870693909782,
RI,Rhode Island,2016,June,Methadone (T40.3),28,29,100,0.029785544082605,
RI,Rhode Island,2016,July,Methadone (T40.3),29,30,100,0.030081219292089,
RI,Rhode Island,2016,August,Methadone (T40.3),32,33,100,0.03000900270081,
RI,Rhode Island,2016,September,Methadone (T40.3),30,31,100,0.040060090135203,
RI,Rhode Island,2016,October,Methadone (T40.3),30,31,100,0.050251256281407,
RI,Rhode Island,2016,November,Methadone (T40.3),27,28,100,0.050301810865191,
RI,Rhode Island,2016,December,Methadone (T40.3),31,32,100,0.069839369450264,
RI,Rhode Island,2017,January,Methadone (T40.3),34,35,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Methadone (T40.3),31,32,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Methadone (T40.3),31,32,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Methadone (T40.3),33,34,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Methadone (T40.3),31,32,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Methadone (T40.3),34,35,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2015,May,"Opioids (T40.0-T40.4,T40.6)",235,238,100,0.039070130884938,
RI,Rhode Island,2017,July,Methadone (T40.3),34,35,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Methadone (T40.3),32,33,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Methadone (T40.3),31,32,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Methadone (T40.3),30,31,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Methadone (T40.3),33,34,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Natural & semi-synthetic opioids (T40.2),80,82,100,0.069231530016813,
RI,Rhode Island,2015,February,Natural & semi-synthetic opioids (T40.2),81,83,100,0.039192631785224,
RI,Rhode Island,2015,March,Natural & semi-synthetic opioids (T40.2),82,84,100,0.03895597974289,
RI,Rhode Island,2015,April,Natural & semi-synthetic opioids (T40.2),81,83,100,0.039028197872963,
RI,Rhode Island,2015,May,Natural & semi-synthetic opioids (T40.2),89,91,100,0.039070130884938,
RI,Rhode Island,2015,June,Natural & semi-synthetic opioids (T40.2),94,96,100,0.029165856503986,
RI,Rhode Island,2015,July,Natural & semi-synthetic opioids (T40.2),98,99,100,0.019295706705258,
RI,Rhode Island,2015,August,Natural & semi-synthetic opioids (T40.2),101,102,100,0.019288263091909,
RI,Rhode Island,2015,September,Natural & semi-synthetic opioids (T40.2),107,108,100,0.019204916458613,
RI,Rhode Island,2015,October,Natural & semi-synthetic opioids (T40.2),107,108,100,0.019091256204658,
RI,Rhode Island,2015,November,Natural & semi-synthetic opioids (T40.2),107,108,100,0.00952743902439,
RI,Rhode Island,2015,December,Natural & semi-synthetic opioids (T40.2),104,105,100,0,
RI,Rhode Island,2016,January,Natural & semi-synthetic opioids (T40.2),104,105,100,0,
RI,Rhode Island,2016,February,Natural & semi-synthetic opioids (T40.2),107,108,100,0,
RI,Rhode Island,2016,March,Natural & semi-synthetic opioids (T40.2),110,111,100,0,
RI,Rhode Island,2016,April,Natural & semi-synthetic opioids (T40.2),114,115,100,0.009843488532336,
RI,Rhode Island,2016,May,Natural & semi-synthetic opioids (T40.2),107,108,100,0.009870693909782,
RI,Rhode Island,2016,June,Natural & semi-synthetic opioids (T40.2),108,110,100,0.029785544082605,
RI,Rhode Island,2016,July,Natural & semi-synthetic opioids (T40.2),105,107,100,0.030081219292089,
RI,Rhode Island,2016,August,Natural & semi-synthetic opioids (T40.2),105,107,100,0.03000900270081,
RI,Rhode Island,2016,September,Natural & semi-synthetic opioids (T40.2),99,101,100,0.040060090135203,
RI,Rhode Island,2016,October,Natural & semi-synthetic opioids (T40.2),100,102,100,0.050251256281407,
RI,Rhode Island,2016,November,Natural & semi-synthetic opioids (T40.2),98,100,100,0.050301810865191,
RI,Rhode Island,2016,December,Natural & semi-synthetic opioids (T40.2),94,96,100,0.069839369450264,
RI,Rhode Island,2017,January,Natural & semi-synthetic opioids (T40.2),90,92,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Natural & semi-synthetic opioids (T40.2),83,85,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Natural & semi-synthetic opioids (T40.2),82,84,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Natural & semi-synthetic opioids (T40.2),76,78,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Natural & semi-synthetic opioids (T40.2),72,74,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Natural & semi-synthetic opioids (T40.2),77,79,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Natural & semi-synthetic opioids (T40.2),71,74,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Natural & semi-synthetic opioids (T40.2),74,77,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Natural & semi-synthetic opioids (T40.2),76,79,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Natural & semi-synthetic opioids (T40.2),77,80,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Natural & semi-synthetic opioids (T40.2),78,81,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Number of Deaths,10111,,100,0.069231530016813,
RI,Rhode Island,2015,February,Number of Deaths,10206,,100,0.039192631785224,
RI,Rhode Island,2015,March,Number of Deaths,10268,,100,0.03895597974289,
RI,Rhode Island,2015,April,Number of Deaths,10249,,100,0.039028197872963,
RI,Rhode Island,2015,May,Number of Deaths,10238,,100,0.039070130884938,
RI,Rhode Island,2015,June,Number of Deaths,10286,,100,0.029165856503986,
RI,Rhode Island,2015,July,Number of Deaths,10365,,100,0.019295706705258,
RI,Rhode Island,2015,August,Number of Deaths,10369,,100,0.019288263091909,
RI,Rhode Island,2015,September,Number of Deaths,10414,,100,0.019204916458613,
RI,Rhode Island,2015,October,Number of Deaths,10476,,100,0.019091256204658,
RI,Rhode Island,2015,November,Number of Deaths,10496,,100,0.00952743902439,
RI,Rhode Island,2015,December,Number of Deaths,10388,,100,0,
RI,Rhode Island,2016,January,Number of Deaths,10273,,100,0,
RI,Rhode Island,2016,February,Number of Deaths,10251,,100,0,
RI,Rhode Island,2016,March,Number of Deaths,10173,,100,0,
RI,Rhode Island,2016,April,Number of Deaths,10159,,100,0.009843488532336,
RI,Rhode Island,2016,May,Number of Deaths,10131,,100,0.009870693909782,
RI,Rhode Island,2016,June,Number of Deaths,10072,,100,0.029785544082605,
RI,Rhode Island,2016,July,Number of Deaths,9973,,100,0.030081219292089,
RI,Rhode Island,2016,August,Number of Deaths,9997,,100,0.03000900270081,
RI,Rhode Island,2016,September,Number of Deaths,9985,,100,0.040060090135203,
RI,Rhode Island,2016,October,Number of Deaths,9950,,100,0.050251256281407,
RI,Rhode Island,2016,November,Number of Deaths,9940,,100,0.050301810865191,
RI,Rhode Island,2016,December,Number of Deaths,10023,,100,0.069839369450264,
RI,Rhode Island,2017,January,Number of Deaths,10075,,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Number of Deaths,10106,,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Number of Deaths,10186,,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Number of Deaths,10225,,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Number of Deaths,10257,,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Number of Deaths,10332,,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Number of Deaths,10373,,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Number of Deaths,10343,,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Number of Deaths,10389,,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Number of Deaths,10349,,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Number of Deaths,10377,,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Number of Drug Overdose Deaths,250,254,100,0.069231530016813,
RI,Rhode Island,2015,February,Number of Drug Overdose Deaths,254,257,100,0.039192631785224,
RI,Rhode Island,2015,March,Number of Drug Overdose Deaths,262,265,100,0.03895597974289,
RI,Rhode Island,2015,April,Number of Drug Overdose Deaths,267,270,100,0.039028197872963,
RI,Rhode Island,2015,May,Number of Drug Overdose Deaths,282,285,100,0.039070130884938,
RI,Rhode Island,2015,June,Number of Drug Overdose Deaths,296,299,100,0.029165856503986,
RI,Rhode Island,2015,July,Number of Drug Overdose Deaths,308,311,100,0.019295706705258,
RI,Rhode Island,2015,August,Number of Drug Overdose Deaths,308,311,100,0.019288263091909,
RI,Rhode Island,2015,September,Number of Drug Overdose Deaths,326,329,100,0.019204916458613,
RI,Rhode Island,2015,October,Number of Drug Overdose Deaths,322,325,100,0.019091256204658,
RI,Rhode Island,2015,November,Number of Drug Overdose Deaths,323,325,100,0.00952743902439,
RI,Rhode Island,2015,December,Number of Drug Overdose Deaths,319,321,100,0,
RI,Rhode Island,2016,January,Number of Drug Overdose Deaths,320,322,100,0,
RI,Rhode Island,2016,February,Number of Drug Overdose Deaths,322,324,100,0,
RI,Rhode Island,2016,March,Number of Drug Overdose Deaths,322,324,100,0,
RI,Rhode Island,2016,April,Number of Drug Overdose Deaths,328,330,100,0.009843488532336,
RI,Rhode Island,2016,May,Number of Drug Overdose Deaths,329,331,100,0.009870693909782,
RI,Rhode Island,2016,June,Number of Drug Overdose Deaths,338,341,100,0.029785544082605,
RI,Rhode Island,2016,July,Number of Drug Overdose Deaths,333,336,100,0.030081219292089,
RI,Rhode Island,2016,August,Number of Drug Overdose Deaths,337,340,100,0.03000900270081,
RI,Rhode Island,2016,September,Number of Drug Overdose Deaths,329,333,100,0.040060090135203,
RI,Rhode Island,2016,October,Number of Drug Overdose Deaths,330,334,100,0.050251256281407,
RI,Rhode Island,2016,November,Number of Drug Overdose Deaths,344,349,100,0.050301810865191,
RI,Rhode Island,2016,December,Number of Drug Overdose Deaths,346,352,100,0.069839369450264,
RI,Rhode Island,2017,January,Number of Drug Overdose Deaths,350,354,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Number of Drug Overdose Deaths,340,345,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Number of Drug Overdose Deaths,346,353,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Number of Drug Overdose Deaths,339,345,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Number of Drug Overdose Deaths,324,330,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Number of Drug Overdose Deaths,320,326,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Number of Drug Overdose Deaths,321,329,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Number of Drug Overdose Deaths,326,335,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Number of Drug Overdose Deaths,330,339,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Number of Drug Overdose Deaths,332,340,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Number of Drug Overdose Deaths,326,335,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,"Opioids (T40.0-T40.4,T40.6)",214,218,100,0.069231530016813,
RI,Rhode Island,2015,February,"Opioids (T40.0-T40.4,T40.6)",218,221,100,0.039192631785224,
RI,Rhode Island,2015,March,"Opioids (T40.0-T40.4,T40.6)",221,224,100,0.03895597974289,
RI,Rhode Island,2015,April,"Opioids (T40.0-T40.4,T40.6)",221,224,100,0.039028197872963,
RI,Rhode Island,2015,June,"Opioids (T40.0-T40.4,T40.6)",251,254,100,0.029165856503986,
RI,Rhode Island,2015,July,"Opioids (T40.0-T40.4,T40.6)",260,262,100,0.019295706705258,
RI,Rhode Island,2015,August,"Opioids (T40.0-T40.4,T40.6)",264,266,100,0.019288263091909,
RI,Rhode Island,2015,September,"Opioids (T40.0-T40.4,T40.6)",279,282,100,0.019204916458613,
RI,Rhode Island,2015,October,"Opioids (T40.0-T40.4,T40.6)",272,275,100,0.019091256204658,
RI,Rhode Island,2015,November,"Opioids (T40.0-T40.4,T40.6)",273,275,100,0.00952743902439,
RI,Rhode Island,2015,December,"Opioids (T40.0-T40.4,T40.6)",268,270,100,0,
RI,Rhode Island,2016,January,"Opioids (T40.0-T40.4,T40.6)",268,270,100,0,
RI,Rhode Island,2016,February,"Opioids (T40.0-T40.4,T40.6)",264,266,100,0,
RI,Rhode Island,2016,March,"Opioids (T40.0-T40.4,T40.6)",267,269,100,0,
RI,Rhode Island,2016,April,"Opioids (T40.0-T40.4,T40.6)",278,280,100,0.009843488532336,
RI,Rhode Island,2016,May,"Opioids (T40.0-T40.4,T40.6)",274,276,100,0.009870693909782,
RI,Rhode Island,2016,June,"Opioids (T40.0-T40.4,T40.6)",279,282,100,0.029785544082605,
RI,Rhode Island,2016,July,"Opioids (T40.0-T40.4,T40.6)",278,281,100,0.030081219292089,
RI,Rhode Island,2016,August,"Opioids (T40.0-T40.4,T40.6)",283,286,100,0.03000900270081,
RI,Rhode Island,2016,September,"Opioids (T40.0-T40.4,T40.6)",277,281,100,0.040060090135203,
RI,Rhode Island,2016,October,"Opioids (T40.0-T40.4,T40.6)",282,286,100,0.050251256281407,
RI,Rhode Island,2016,November,"Opioids (T40.0-T40.4,T40.6)",294,298,100,0.050301810865191,
RI,Rhode Island,2016,December,"Opioids (T40.0-T40.4,T40.6)",297,302,100,0.069839369450264,
RI,Rhode Island,2017,January,"Opioids (T40.0-T40.4,T40.6)",300,303,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,"Opioids (T40.0-T40.4,T40.6)",296,301,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,"Opioids (T40.0-T40.4,T40.6)",299,305,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,"Opioids (T40.0-T40.4,T40.6)",290,296,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,"Opioids (T40.0-T40.4,T40.6)",280,286,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,"Opioids (T40.0-T40.4,T40.6)",280,286,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,"Opioids (T40.0-T40.4,T40.6)",280,288,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,"Opioids (T40.0-T40.4,T40.6)",282,290,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,"Opioids (T40.0-T40.4,T40.6)",285,294,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,"Opioids (T40.0-T40.4,T40.6)",288,295,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,"Opioids (T40.0-T40.4,T40.6)",284,293,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Percent with drugs specified,99.6,,100,0.069231530016813,
RI,Rhode Island,2015,February,Percent with drugs specified,99.6062992125984,,100,0.039192631785224,
RI,Rhode Island,2015,March,Percent with drugs specified,99.618320610687,,100,0.03895597974289,
RI,Rhode Island,2015,April,Percent with drugs specified,99.625468164794,,100,0.039028197872963,
RI,Rhode Island,2015,May,Percent with drugs specified,99.645390070922,,100,0.039070130884938,
RI,Rhode Island,2015,June,Percent with drugs specified,99.6621621621622,,100,0.029165856503986,
RI,Rhode Island,2015,July,Percent with drugs specified,99.3506493506494,,100,0.019295706705258,
RI,Rhode Island,2015,August,Percent with drugs specified,99.3506493506494,,100,0.019288263091909,
RI,Rhode Island,2015,September,Percent with drugs specified,99.3865030674847,,100,0.019204916458613,
RI,Rhode Island,2015,October,Percent with drugs specified,99.3788819875776,,100,0.019091256204658,
RI,Rhode Island,2015,November,Percent with drugs specified,99.6904024767802,,100,0.00952743902439,
RI,Rhode Island,2015,December,Percent with drugs specified,99.3730407523511,,100,0,
RI,Rhode Island,2016,January,Percent with drugs specified,99.375,,100,0,
RI,Rhode Island,2016,February,Percent with drugs specified,99.3788819875776,,100,0,
RI,Rhode Island,2016,March,Percent with drugs specified,99.3788819875776,,100,0,
RI,Rhode Island,2016,April,Percent with drugs specified,99.390243902439,,100,0.009843488532336,
RI,Rhode Island,2016,May,Percent with drugs specified,99.3920972644377,,100,0.009870693909782,
RI,Rhode Island,2016,June,Percent with drugs specified,99.4082840236686,,100,0.029785544082605,
RI,Rhode Island,2016,July,Percent with drugs specified,99.6996996996997,,100,0.030081219292089,
RI,Rhode Island,2016,August,Percent with drugs specified,99.7032640949555,,100,0.03000900270081,
RI,Rhode Island,2016,September,Percent with drugs specified,99.3920972644377,,100,0.040060090135203,
RI,Rhode Island,2016,October,Percent with drugs specified,99.3939393939394,,100,0.050251256281407,
RI,Rhode Island,2016,November,Percent with drugs specified,99.4186046511628,,100,0.050301810865191,
RI,Rhode Island,2016,December,Percent with drugs specified,99.7109826589595,,100,0.069839369450264,
RI,Rhode Island,2017,January,Percent with drugs specified,99.4285714285714,,100,0.079404466501241,* Underreported due to incomplete data
RI,Rhode Island,2017,February,Percent with drugs specified,99.1176470588235,,100,0.089056006332872,* Underreported due to incomplete data
RI,Rhode Island,2017,March,Percent with drugs specified,98.5549132947977,,100,0.107991360691145,* Underreported due to incomplete data
RI,Rhode Island,2017,April,Percent with drugs specified,98.5250737463127,,100,0.097799511002445,* Underreported due to incomplete data
RI,Rhode Island,2017,May,Percent with drugs specified,98.1481481481482,,100,0.107243833479575,* Underreported due to incomplete data
RI,Rhode Island,2017,June,Percent with drugs specified,98.125,,100,0.087108013937282,* Underreported due to incomplete data
RI,Rhode Island,2017,July,Percent with drugs specified,98.1308411214953,,100,0.096404126096597,* Underreported due to incomplete data
RI,Rhode Island,2017,August,Percent with drugs specified,98.159509202454,,100,0.096683747462052,* Underreported due to incomplete data
RI,Rhode Island,2017,September,Percent with drugs specified,98.4848484848485,,100,0.096255655019732,* Underreported due to incomplete data
RI,Rhode Island,2017,October,Percent with drugs specified,98.4939759036145,,100,0.086964924147261,* Underreported due to incomplete data
RI,Rhode Island,2017,November,Percent with drugs specified,98.4662576687116,,100,0.125277055025537,* Underreported due to incomplete data
RI,Rhode Island,2015,January,Psychostimulants with abuse potential (T43.6),4,5,100,0.069231530016813,
RI,Rhode Island,2015,February,Psychostimulants with abuse potential (T43.6),4,5,100,0.039192631785224,
RI,Rhode Island,2015,March,Psychostimulants with abuse potential (T43.6),3,4,100,0.03895597974289,
RI,Rhode Island,2015,April,Psychostimulants with abuse potential (T43.6),5,6,100,0.039028197872963,
RI,Rhode Island,2015,May,Psychostimulants with abuse potential (T43.6),6,7,100,0.039070130884938,
